# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
6

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,body,0,XYRCJGIIEM,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,25,17
# x,y,z,u,w
8.589771277515890802e+01, -7.347880794884118750e-16, -4.000000000000000000e+00, 1.114301518161517560e-17, 8.493328094798016648e-02, -1.673178588721404914e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.302540826653894257e+00, 1.697459173346105521e+00, 8.589771277515890802e+01, -7.459310946700270506e-16, -4.000000000000000000e+00
8.549170489188219335e+01, -7.347880794884118750e-16, -4.000000000000000000e+00, 1.114301518161517560e-17, 7.265727922273479411e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.251990709053610651e+00, 1.748009290946389127e+00, 8.549170489188219335e+01, -7.459310946700270506e-16, -4.000000000000000000e+00
8.513138059621904574e+01, -7.347880794884118750e-16, -4.000000000000000000e+00, 7.346743257543330302e-19, 6.104348203525417071e-02, -4.655977752709083989e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.207127749303582132e+00, 1.792872250696417868e+00, 8.513138059621904574e+01, -7.355227538141662080e-16, -4.000000000000000000e+00
8.481388613766506523e+01, -7.347880794884118750e-16, -4.000000000000000000e+00, 1.808190908552240397e-17, 5.024973038782246798e-02, -2.828045962739307474e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.167596842927000722e+00, 1.832403157072999056e+00, 8.481388613766506523e+01, -7.528699885739342790e-16, -4.000000000000000000e+00
8.453589456980370187e+01, -7.347880794884118750e-16, -4.000000000000000000e+00, 5.938844753684754313e-18, 4.036784924680492104e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.132983941823737517e+00, 1.867016058176262483e+00, 8.453589456980370187e+01, -7.407269242420966293e-16, -4.000000000000000000e+00
8.429383576569915704e+01, -7.347880794884118750e-16, -4.000000000000000000e+00, 1.140839000608331663e-17, 3.143546105079444986e-02, 9.041289193907248810e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.102844688141836560e+00, 1.897155311858163662e+00, 8.429383576569915704e+01, -7.233796894823285584e-16, -4.000000000000000000e+00
8.408407983244846662e+01, -7.347880794884118750e-16, -4.000000000000000000e+00, 1.487783695803693082e-17, 2.344830030618994324e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.076727250534035729e+00, 1.923272749465964493e+00, 8.408407983244846662e+01, -7.199102425303749442e-16, -4.000000000000000000e+00
8.390307470072467311e+01, -7.347880794884118750e-16, -4.000000000000000000e+00, 1.401047522004852727e-17, 1.637172510160776057e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.054189457751356418e+00, 1.945810542248643804e+00, 8.390307470072467311e+01, -7.207776042683633477e-16, -4.000000000000000000e+00
8.374744252787662901e+01, -7.347880794884118750e-16, -4.000000000000000000e+00, 3.336759539719543672e-18, 1.015068913648904496e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.034810805733966887e+00, 1.965189194266033113e+00, 8.374744252787662901e+01, -7.381248390281314187e-16, -4.000000000000000000e+00
8.361404148216176679e+01, -7.347880794884118750e-16, -4.000000000000000000e+00, 5.178338912572321434e-19, 4.717876585765031286e-03, 6.024258776958926986e-12, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.018200154903766030e+00, 1.981799845096233970e+00, 8.361404148216176679e+01, -7.353059133796691071e-16, -4.000000000000000000e+00
8.350000000000000000e+01, -7.347880794884118750e-16, -4.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 8.350000000000000000e+01, -7.347880794884118750e-16, -4.000000000000000000e+00
9.950000000000000000e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 9.950000000000000000e+01, -8.572527594031471218e-16, -4.666666666666666075e+00
9.939071341109431046e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.444578727519844318e-17, 4.796203748199110925e-03, -2.962938077961747642e-12, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.981799845096233970e+00, 1.820015490376612755e-02, 9.939071341109431046e+01, -8.716985466783455649e-16, -4.666666666666666075e+00
9.926287427351378767e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.421086162326918755e-14, 1.031923322144253502e-02, -1.377123126326187898e-12, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.965189194266033113e+00, 3.481080573396694994e-02, 9.926287427351377346e+01, -8.712648658093513632e-16, -4.666666666666666075e+00
9.911373066527112030e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 3.612983072490853186e-17, 1.664360219270563310e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.945810542248644026e+00, 5.418945775135629306e-02, 9.911373066527112030e+01, -8.933825901280556536e-16, -4.666666666666666075e+00
9.894027163504568989e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 3.612983072490853186e-17, 2.383775647106531684e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.923272749465964715e+00, 7.672725053403553486e-02, 9.894027163504568989e+01, -8.933825901280556536e-16, -4.666666666666666075e+00
9.873926002440370553e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 4.653817158076937443e-17, 3.195767171718980060e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.897155311858163884e+00, 1.028446881418364628e-01, 9.873926002440370553e+01, -9.037909309839164962e-16, -4.666666666666666075e+00
9.850729166947910187e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.184370206123323254e-17, 4.103858349783626180e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.867016058176262483e+00, 1.329839418237373783e-01, 9.850729166947910187e+01, -8.690964614643803543e-16, -4.666666666666666075e+00
9.824088777945540585e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 3.959927767686214605e-17, 5.108484914394671728e-02, -5.563627945796103156e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.832403157072999278e+00, 1.675968429270009441e-01, 9.824088777945540585e+01, -8.968520370800092678e-16, -4.666666666666666075e+00
9.793662678729444337e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.184370206123323254e-17, 6.205824373255000581e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.792872250696417868e+00, 2.071277493035820205e-01, 9.793662678729444337e+01, -8.690964614643803543e-16, -4.666666666666666075e+00
9.759132012013243695e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 3.092566029697811058e-17, 7.386543848468272999e-02, 3.847768322162974481e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.748009290946389349e+00, 2.519907090536107619e-01, 9.759132012013243695e+01, -8.881784197001252323e-16, -4.666666666666666075e+00
9.720223263545061343e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 2.745621334502449639e-17, 8.634598709468113698e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.697459173346105743e+00, 3.025408266538943680e-01, 9.720223263545061343e+01, -8.847089727481716182e-16, -4.666666666666666075e+00
9.676734254094685639e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.704787248916365382e-17, 9.926278760806669932e-02, 1.431639696772644551e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.640959493283056680e+00, 3.590405067169433195e-01, 9.676734254094685639e+01, -8.743006318923107756e-16, -4.666666666666666075e+00
9.628562745839029446e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.421088123869277471e-14, 1.122975521536268007e-01, -1.265464334944815229e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.578377690109019404e+00, 4.216223098909808731e-01, 9.628562745839028025e+01, -8.847089727481716182e-16, -4.666666666666666075e+00
9.575735356257217745e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 2.398676639307088220e-17, 1.250540816286750401e-01, 1.136376720385545466e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.509748581960043357e+00, 4.902514180399568100e-01, 9.575735356257217745e+01, -8.812395257962180040e-16, -4.666666666666666075e+00
9.518433485061379429e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.704787248916365382e-17, 1.370718544915635051e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.435308031177971344e+00, 5.646919688220286559e-01, 9.518433485061379429e+01, -8.743006318923107756e-16, -4.666666666666666075e+00
9.457012287105365544e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.010897858525642544e-17, 1.478513873488933594e-01, 9.611580229320295984e-14, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.355517541075377252e+00, 6.444824589246228586e-01, 9.457012287105365544e+01, -8.673617379884035472e-16, -4.666666666666666075e+00
9.392008519916433329e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.010897858525642544e-17, 1.568905806206850606e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.271074366468708750e+00, 7.289256335312912505e-01, 9.392008519916433329e+01, -8.673617379884035472e-16, -4.666666666666666075e+00
9.324133652746991174e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.704787248916365382e-17, 1.637290134350896376e-01, -8.679496942572061109e-14, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.182902579156100309e+00, 8.170974208439001352e-01, 9.324133652746991174e+01, -8.743006318923107756e-16, -4.666666666666666075e+00
9.254250424960061139e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.010897858525642544e-17, 1.679945013107398410e-01, 1.691823792365221575e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.092122620270585820e+00, 9.078773797294142911e-01, 9.254250424960061139e+01, -8.673617379884035472e-16, -4.666666666666666075e+00
9.183333333333332860e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 3.170084681349197066e-18, 1.694444444444444253e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 9.183333333333332860e+01, -8.604228440844963188e-16, -4.666666666666666075e+00
9.112416241706603159e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 3.170084681349197066e-18, 1.679945013107398410e-01, -8.459118961826107874e-14, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.907877379729414180e+00, 1.092122620270585598e+00, 9.112416241706603159e+01, -8.604228440844963188e-16, -4.666666666666666075e+00
9.042533013919673124e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 3.170084681349197066e-18, 1.637290134350896653e-01, -1.735899388514411969e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.817097420843900579e+00, 1.182902579156100087e+00, 9.042533013919673124e+01, -8.604228440844963188e-16, -4.666666666666666075e+00
8.974658146750232390e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.704787248916365382e-17, 1.568905806206850329e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.728925633531291250e+00, 1.271074366468708750e+00, 8.974658146750232390e+01, -8.743006318923107756e-16, -4.666666666666666075e+00
8.909654379561300175e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.704787248916365382e-17, 1.478513873488933594e-01, -9.611580229320295984e-14, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.644482458924622748e+00, 1.355517541075377030e+00, 8.909654379561300175e+01, -8.743006318923107756e-16, -4.666666666666666075e+00
8.848233181605286291e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 2.398676639307088220e-17, 1.370718544915635051e-01, -1.036744907837856149e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.564691968822028656e+00, 1.435308031177971122e+00, 8.848233181605286291e+01, -8.812395257962180040e-16, -4.666666666666666075e+00
8.790931310409446553e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 3.768809222558031311e-18, 1.250540816286749846e-01, 2.272753440771091942e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.490251418039956643e+00, 1.509748581960043357e+00, 8.790931310409446553e+01, -8.534839501805890905e-16, -4.666666666666666075e+00
8.738103920827640536e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 2.111604398232610226e-17, 1.122975521536268007e-01, -1.265464334944815229e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.421622309890981040e+00, 1.578377690109019182e+00, 8.738103920827640536e+01, -8.361367154208210195e-16, -4.666666666666666075e+00
8.689932412571982923e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.070770312646525969e-17, 9.926278760806667156e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.359040506716943320e+00, 1.640959493283056680e+00, 8.689932412571982923e+01, -8.465450562766818621e-16, -4.666666666666666075e+00
8.646443403121605797e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 6.639531633302811255e-18, 8.634598709468110922e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.302540826653894257e+00, 1.697459173346105521e+00, 8.646443403121605797e+01, -8.638922910364499330e-16, -4.666666666666666075e+00
8.607534654653420603e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 6.639531633302811255e-18, 7.386543848468268836e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.251990709053610651e+00, 1.748009290946389127e+00, 8.607534654653420603e+01, -8.638922910364499330e-16, -4.666666666666666075e+00
8.573003987937219961e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.421085521495810677e-14, 6.205824373254997112e-02, -2.289922153847275927e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.207127749303582132e+00, 1.792872250696417868e+00, 8.573003987937221382e+01, -8.534839501805890905e-16, -4.666666666666666075e+00
8.542577888721125134e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.184370206123323254e-17, 5.108484914394667564e-02, -5.563627945796107195e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.167596842927000722e+00, 1.832403157072999056e+00, 8.542577888721125134e+01, -8.690964614643803543e-16, -4.666666666666666075e+00
8.515937499718754111e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 2.993622706044171226e-19, 4.103858349783624099e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.132983941823737517e+00, 1.867016058176262483e+00, 8.515937499718754111e+01, -8.569533971325427046e-16, -4.666666666666666075e+00
8.492740664226299430e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.591187355439568097e-17, 3.195767171718982835e-02, 8.893548216504192506e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.102844688141836560e+00, 1.897155311858163662e+00, 8.492740664226299430e+01, -8.413408858487514408e-16, -4.666666666666666075e+00
8.472639503162096730e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.851395876836089161e-17, 2.383775647106535500e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.076727250534035729e+00, 1.923272749465964493e+00, 8.472639503162096730e+01, -8.387388006347862301e-16, -4.666666666666666075e+00
8.455293600139552268e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.677923529238408452e-17, 1.664360219270566432e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.054189457751356418e+00, 1.945810542248643804e+00, 8.455293600139552268e+01, -8.404735241107630372e-16, -4.666666666666666075e+00
8.440379239315288373e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 1.869042074366591745e-18, 1.031923322144251767e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.034810805733966887e+00, 1.965189194266033113e+00, 8.440379239315288373e+01, -8.591218014775137135e-16, -4.666666666666666075e+00
8.427595325557236094e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 2.993622706044171226e-19, 4.796203748199090108e-03, 5.925876155923521134e-12, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.018200154903766030e+00, 1.981799845096233970e+00, 8.427595325557236094e+01, -8.569533971325427046e-16, -4.666666666666666075e+00
8.416666666666665719e+01, -8.572527594031471218e-16, -4.666666666666666075e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.083333333333333259e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 8.416666666666665719e+01, -8.572527594031471218e-16, -4.666666666666666075e+00
9.950000000000000000e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 9.950000000000000000e+01, -9.797174393178827630e-16, -5.333333333333333925e+00
9.939546830435040192e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 1.427911241682770214e-17, 4.874530910633169747e-03, -2.915327643979614424e-12, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.981799845096233970e+00, 1.820015490376612755e-02, 9.939546830435040192e+01, -9.939965517347104651e-16, -5.333333333333333925e+00
9.927319107490419015e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 1.384543154783350037e-17, 1.048777730639600600e-02, -1.354992035017321223e-12, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.965189194266033113e+00, 3.481080573396694994e-02, 9.927319107490419015e+01, -9.935628708657162633e-16, -5.333333333333333925e+00
9.913053603126694213e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 3.683051760452619437e-17, 1.691547928380353685e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.945810542248644026e+00, 5.418945775135629306e-02, 9.913053603126694213e+01, -1.016547956922408957e-15, -5.333333333333333925e+00
9.896462310253984640e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 3.509579412854938728e-17, 2.422721263594072513e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.923272749465964715e+00, 7.672725053403553486e-02, 9.896462310253984640e+01, -1.014813233446432150e-15, -5.333333333333333925e+00
9.877235581450653967e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 4.897358193636384403e-17, 3.247988238358519297e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.897155311858163884e+00, 1.028446881418364628e-01, 9.877235581450653967e+01, -1.028691021254246607e-15, -5.333333333333333925e+00
9.855047790876191982e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 1.080966546487408795e-17, 4.170931774886758869e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.867016058176262483e+00, 1.329839418237373783e-01, 9.855047790876191982e+01, -9.905271047827568509e-16, -5.333333333333333925e+00
9.829566169657589114e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 4.029996455647980856e-17, 5.191996790007092494e-02, -5.474138482732995362e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.832403157072999278e+00, 1.675968429270009441e-01, 9.829566169657589114e+01, -1.020017403874362572e-15, -5.333333333333333925e+00
9.800463417080793249e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 9.074941988897280861e-18, 6.307300542984581315e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.792872250696417868e+00, 2.071277493035820205e-01, 9.800463417080793249e+01, -9.887923813067800438e-16, -5.333333333333333925e+00
9.767434513214709568e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 2.642217674866535180e-17, 7.507359774663063812e-02, 1.892923097033776921e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.748009290946389349e+00, 2.519907090536107619e-01, 9.767434513214709568e+01, -1.006139616066548115e-15, -5.333333333333333925e+00
9.730217804606012066e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 2.642217674866535180e-17, 8.775869324138209360e-02, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.697459173346105743e+00, 3.025408266538943680e-01, 9.730217804606012066e+01, -1.006139616066548115e-15, -5.333333333333333925e+00
9.688619867646920625e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 1.254438894085089505e-17, 1.008873218361491658e-01, 1.408586773497845072e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.640959493283056680e+00, 3.590405067169433195e-01, 9.688619867646920625e+01, -9.922618282587336580e-16, -5.333333333333333925e+00
9.642542873850769070e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 2.642217674866535180e-17, 1.141359837620041229e-01, -1.245081020621368620e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.578377690109019404e+00, 4.216223098909808731e-01, 9.642542873850769070e+01, -1.006139616066548115e-15, -5.333333333333333925e+00
9.592012250473919721e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 1.948328284475812343e-17, 1.271019700530042762e-01, 1.118067226595761597e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.509748581960043357e+00, 4.902514180399568100e-01, 9.592012250473919721e+01, -9.992007221626408864e-16, -5.333333333333333925e+00
9.537201482589615864e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 1.254438894085089505e-17, 1.393171713474592455e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.435308031177971344e+00, 5.646919688220286559e-01, 9.537201482589615864e+01, -9.922618282587336580e-16, -5.333333333333333925e+00
9.478450268300525750e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 5.605495036943666672e-18, 1.502738804156611985e-01, 9.456636559789654892e-14, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.355517541075377252e+00, 6.444824589246228586e-01, 9.478450268300525750e+01, -9.853229343548264296e-16, -5.333333333333333925e+00
9.416272036538080670e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 5.605495036943666672e-18, 1.594617249155084460e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.271074366468708750e+00, 7.289256335312912505e-01, 9.416272036538080670e+01, -9.853229343548264296e-16, -5.333333333333333925e+00
9.351347353321037303e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 1.948328284475812343e-17, 1.664126802535061400e-01, -8.539526371159805870e-14, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.182902579156100309e+00, 8.170974208439001352e-01, 9.351347353321037303e+01, -9.992007221626408864e-16, -5.333333333333333925e+00
9.284501498509519024e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 1.254438894085089505e-17, 1.707483946515954143e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.092122620270585820e+00, 9.078773797294142911e-01, 9.284501498509519024e+01, -9.922618282587336580e-16, -5.333333333333333925e+00
9.216666666666667140e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 1.333398866963561706e-18, 1.722222222222222210e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 9.216666666666667140e+01, -9.783840404509192012e-16, -5.333333333333333925e+00
9.148831834823815257e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 1.333398866963561706e-18, 1.707483946515954143e-01, -8.322687158610555693e-14, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 2.907877379729414180e+00, 1.092122620270585598e+00, 9.148831834823815257e+01, -9.783840404509192012e-16, -5.333333333333333925e+00
9.081985980012294135e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 1.333398866963561706e-18, 1.664126802535061955e-01, -8.539526371159803346e-14, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 2.817097420843900579e+00, 1.182902579156100087e+00, 9.081985980012294135e+01, -9.783840404509192012e-16, -5.333333333333333925e+00
9.017061296795252190e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 1.254438894085089505e-17, 1.594617249155084182e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 2.728925633531291250e+00, 1.271074366468708750e+00, 9.017061296795252190e+01, -9.922618282587336580e-16, -5.333333333333333925e+00
8.954883065032807110e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 1.948328284475812343e-17, 1.502738804156611707e-01, -1.891327311957931483e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 2.644482458924622748e+00, 1.355517541075377030e+00, 8.954883065032807110e+01, -9.992007221626408864e-16, -5.333333333333333925e+00
8.896131850743719838e+01, -9.797174393178827630e-16, -5.333333333333333925e+00, 2.642217674866535180e-17, 1.393171713474592455e-01, -1.020036121732611562e-13, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.166666666666666741e+00, 2.564691968822028656e+00, 1.435308031177971122e+00, 8.896131850743719838e+01, -1.006139616066548115e-15, -5.333333333333333925e+00
